name,lon,lat,extId
LOHNWEILER (Germany),7.599723,49.635836,008019715
RHEINWEILER (Germany),7.531666,47.709448,008014419
STEINWEILER (Germany),8.130833,49.120835,008036417
ANSBACH (Germany),10.578335,49.298057,008022728
SACHSEN(B ANSBACH) (Germany),10.661386,49.293059,008022727
ALLENSBACH (Germany),9.068893,47.714446,008014581
ALLENSBACH-HEGNE (Germany),9.099448,47.706113,008014582
FORNSBACH (Germany),9.642504,48.97556,008029584
MUNSBACH (Luxembourg),6.26861,49.630829,008200314
ANSPACH NEU (Germany),8.514726,50.300831,008011144
GERNSBACH BF (Germany),8.336668,48.768332,008014256
BAERENHECKE-JOHNSBACH (Germany),13.771942,50.827221,008006038
GUNSBACH GRIESBACH (France),7.17528,48.04639,008718238
APOLDA (Germany),11.526113,51.030836,008016017
APOLDU DE SUS (Romania),23.800353,45.855566,005320866
APOLDU DE JOS (Romania),23.831401,45.885653,005320880
APOLLONSKAIA (Russia),43.520304,43.954573,002053730
LISBON - SANTA APOLONIA (Portugal),-9.122225,38.714446,009430007
NAPOLI CITY (Italy),14.25139,40.839163,008399005
WIEN LEOPOLDAU (Austria),16.447779,48.277224,008102808
NAPOLI CENTRALE (Italy),14.272776,40.85306,008309218
AVIAPOLIS (Finland),24.950585,60.29529,001001331
ARTH-GOLDAU (Switzerland),8.549443,47.049163,008505004
ARENDAL (Norway),8.769166,58.465275,007602146
AMSTERDAM BIJLMER ARENA (Netherlands),4.948058,52.311385,008400074
ARENZANO (Italy),8.67806,44.403053,008304533
ARENA PO (Italy),9.360279,45.081667,008301947
ARENTIM (Portugal),-8.510833,41.488885,009429066
ARENGOSSE (France),-0.808884,44.006665,008767147
BARENDRECHT (Netherlands),4.552776,51.854724,008400090
ARENSHAUSEN (Germany),9.968615,51.375276,008016543
ARENC-EUROMEDITERRANEE (France),5.355566,43.3205,008758034
ARENSDORF(KOETHEN) (Germany),12.007503,51.709441,008023122
HORNEBURG (Germany),9.576667,53.508614,008001190
DERNEBURG(HAN) (Germany),10.143608,52.096948,008013377
LUENEBURG (Germany),10.419999,53.249724,008001173
ARNEKE (France),2.408336,50.831671,008728112
ARNEMUIDEN (Netherlands),3.669999,51.501385,008400069
ARNEGG (Switzerland),9.251941,47.441947,008506211
ARNEX (Switzerland),6.518887,46.698053,008501107
RONNEBURG(THUER) (Germany),12.181669,50.859448,008006739
ARNA (Norway),5.466664,60.420276,007602342
ARNHEM CENTRAAL (Netherlands),5.90167,51.984448,008400071
ARNHEM CENTRAAL (Netherlands),5.90167,51.984448,008400071
ARNA (Norway),5.466664,60.420276,007602342
ARNEKE (France),2.408336,50.831671,008728112
ARNBACH (Germany),11.344171,48.341389,008020461
ARNAGE (France),0.189726,47.928892,008739654
ARNEMUIDEN (Netherlands),3.669999,51.501385,008400069
ARNEGG (Switzerland),9.251941,47.441947,008506211
ARNEX (Switzerland),6.518887,46.698053,008501107
ARNSCHWANG (Germany),12.811669,49.274721,008026266
ARNOLDSTEIN (Austria),13.707498,46.551385,008103662
ARNSBERG(WESTF) (Germany),8.068052,51.40556,008008199
ARNSBERG-NEHEIM-HUES (Germany),7.969998,51.438056,008008201
ARNSBERG-OEVENTROP (Germany),8.131948,51.391942,008008198
ABENSBERG (Germany),11.846668,48.819445,008026323
TOENSBERG (Norway),10.409446,59.27194,007601510
WEINSBERG (Germany),9.286945,49.148054,008029654
ARNSCHWANG (Germany),12.811669,49.274721,008026266
ARNSTADT HBF (Germany),10.948331,50.841946,008016173
ARNSIDE (United Kingdom),-2.826387,54.199165,007019630
ARNSTADT SUED (Germany),10.955001,50.831114,008016184
ARNSTADT HBF (Germany),10.948331,50.841946,008016173
ARNSTADT SUED (Germany),10.955001,50.831114,008016184
ANNWEILER-SARNSTALL (Germany),7.937223,49.208615,008092109
ARNSCHWANG (Germany),12.811669,49.274721,008026266
ALTENSTADT(HESS) (Germany),8.943889,50.283329,008011199
ARNSIDE (United Kingdom),-2.826387,54.199165,007019630
ALTENSTADT(ILLER) (Germany),10.109997,48.161111,008002242
ALTENSTADT-HOECHST (Germany),8.923331,50.269719,008011198
ALTENSTADT-LINDHEIM (Germany),8.978893,50.291392,008011201
ALTENSTADT(WALDNAAB) (Germany),12.165003,49.715552,008087369
SCHARNSTEIN-MUEHLDORF (Austria),13.958612,47.90028,008101831
ARNOLDSTEIN (Austria),13.707498,46.551385,008103662
ARNSTADT HBF (Germany),10.948331,50.841946,008016173
ARNSTADT SUED (Germany),10.955001,50.831114,008016184
WERNSTEIN (Austria),13.455279,48.503887,008101741
HOHENSTEIN-ERNSTTHAL (Germany),12.706666,50.798609,008006633
SCHUETTDORF KITZSTEINHORNSTRASSE (Austria),12.794167,47.30194,008102176
LICHTENSTEIN ERNST-SCHNELLER-SIEDLUNG (Germany),12.625835,50.764441,008014246
TRAUNSTEIN (Germany),12.638887,47.869725,008020117
ARNSCHWANG (Germany),12.811669,49.274721,008026266
SCHARNSTEIN-MUEHLDORF (Austria),13.958612,47.90028,008101831
ARNOLDSTEIN (Austria),13.707498,46.551385,008103662
ARNSTADT HBF (Germany),10.948331,50.841946,008016173
ARNSTADT SUED (Germany),10.955001,50.831114,008016184
WERNSTEIN (Austria),13.455279,48.503887,008101741
HOHENSTEIN-ERNSTTHAL (Germany),12.706666,50.798609,008006633
SCHUETTDORF KITZSTEINHORNSTRASSE (Austria),12.794167,47.30194,008102176
LICHTENSTEIN ERNST-SCHNELLER-SIEDLUNG (Germany),12.625835,50.764441,008014246
TRAUNSTEIN (Germany),12.638887,47.869725,008020117
ARNSCHWANG (Germany),12.811669,49.274721,008026266
ARTERN (Germany),11.31083,51.363329,008016477
REINSDORF(ARTERN) (Germany),11.28611,51.342222,008016474
ARTEM (Russia),132.88705,43.917492,002098221
ARTEGNA (Italy),13.161943,46.23083,008303021
ARTENAY (France),1.882503,48.08028,008754305
ARTEZIAN (Russia),47.411123,44.902755,002054190
ARTEUSHKA (Russia),120.263174,52.688087,002095071
ARTH-GOLDAU (Switzerland),8.549443,47.049163,008505004
HARTERSHOFEN (Germany),10.242219,49.41667,008022696
HINTERZARTEN (Germany),8.106113,47.906392,008014372
ARZBERG(OBERFR) (Germany),12.197778,50.054724,008026073
HERZBERG(HARZ) (Germany),10.329999,51.643891000000004,008013088
HERZBERG(ELSTER) (Germany),13.202781,51.679444,008023234
HERZBERG SCHLOSS (Germany),10.332777,51.654445,008013106
HERZBERG(MARK) (Germany),12.978329,52.905276,008028039
SCHWARZENBERG HP (Germany),12.786391,50.532501,008006666
HORNBERG(SCHWARZW) (Germany),8.233058,48.211945,008014511
BAD LAUTERBERG IM HARZ BARBIS (Germany),10.414722,51.618892,008013087
SCHWARZENBERG(ERZG) (Germany),12.78694,50.544996,008006665
SCHWARZENBERG-NEUWELT (Germany),12.765833,50.554444,008006664
ASCHAFFENBURG HBF (Germany),9.143612,49.980554,008022610
ASCHAFFENBURG SUED (Germany),9.152502,49.968329,008022611
ASCHAFFENBURG-OBERNAU (Germany),9.136115,49.93444,008022626
ASCHAFFENBURG HOCHSCHULE (Germany),9.160278,49.974442,008088589
OFFENBURG KREISSCHULZENTRUM (Germany),7.955274,48.459723,008063797
OFFENBURG (Germany),7.946671,48.476389,008014309
MAINASCHAFF (Germany),9.085829,49.982496,008011348
ASCHAU(CHIEMGAU) (Germany),12.325559,47.779168,008020153
ASCHAU IM ZILLERTAL (Austria),11.897223,47.26361,008182211
ASCHACH AN DER DONAU (Austria),14.013886,48.363332,008101760
ASCHERSLEBEN (Germany),11.465552,51.757218,008024170
OSCHERSLEBEN(BODE) (Germany),11.226943,52.030832,008024149
ASCHEBERG(HOLST) (Germany),10.339447,54.148331,008001366
ASCHEBERG(WESTF) (Germany),7.600829,51.783053,008021546
ASCHEBERG-DAVENSBERG (Germany),7.59806,51.818057,008021545
GIERSLEBEN (Germany),11.568614,51.764724,008024180
GATERSLEBEN (Germany),11.291386,51.828053,008024166
FALLERSLEBEN (Germany),10.717218,52.423607,008013018
WANDERSLEBEN (Germany),10.852497,50.906668,008016049
OCHTMERSLEBEN (Germany),11.381108,52.144447,008024030
ASPERG (Germany),9.147774,48.907224,008029016
ASPEN (Sweden),12.241115,57.754444,007400203
ASPEDALEN (Sweden),12.258886,57.763055,007400201
GAVERE-ASPER (Belgium),3.639723,50.930004,008892643
WIEN ASPERN NORD (Austria),16.504447,48.234723,008102888
BREST-ASPE (Germany),9.382221,53.460557,008058586
NOVELDA-ASPE (Spain),-0.777773,38.407221,007160907
JUELICH AN DEN ASPEN (Germany),6.357225,50.936108,008030690
ASPANG (Austria),16.099725,47.562501,008103312
Espergaerde (Denmark),12.549166,55.99556,008600667
ALAR DEL REY-SAN QUIRCE (Spain),-4.311387,42.656944,007114112
ALASSIO (Italy),8.170556,44.00778,008304515
ALA (Italy),10.996387,45.759723,008302049
ALACANT (Spain),-0.494999,38.344441,007160911
ALAI (France),4.771663,45.752226,008772274
ALAP (Hungary),18.657777,46.831948,005506635
ALANNO (Italy),14.019163,42.286948,008307708
ALAGON (Spain),-1.112774,41.771389,007181210
ALANAP (Russia),132.287271,50.20906,002091771
ALATYR (Russia),46.477566,55.143239,002024760
ATTENDORN (Germany),7.908611,51.124719,008008340
ATTENDORN-HOHEN HAGEN (Germany),7.855278,51.090282,008008339
GATTENDORF (Austria),16.98083,48.010559,008103004
SATTENDORF (Austria),13.917225,46.66278,008103812
TATTENDORF (Austria),16.306109,47.955833,008103042
LOIPERSBACH-SCHATTENDORF (Austria),16.491664,47.700836,008103277
ATTENBOROUGH (United Kingdom),-1.229723,52.903613,007016240
ALT HUETTENDORF (Germany),13.78361,52.957503,008028251
ROTTENDORF (Germany),10.029166,49.791943,008022532
HUETTLINGEN-METTENDORF (Switzerland),8.974444,47.582502,008506102
AUBER (France),2.330004,48.872778,008775859
ZILLISHEIM (AUB. MOHN) (France),7.294171,47.693887,008765457
AUBAGNE (France),5.566112,43.295834,008775175
AUBIET (France),0.789163,43.65,008761176
AUBIN (France),2.238889,44.527221,008761322
AUBANGE (Belgium),5.79806,49.563886,008866654
AUBIAT (France),3.160553,45.983609,008773411
AUBOUE (France),5.971669,49.21639,008719168
AUBRIVES (France),4.76111,50.103608,008717212
AUBIN LEP (France),2.242224,44.528893,008758793
BAD SCHLEMA (Germany),12.680274,50.618887,008006659
BAD BERLEBURG-AUE-WI (Germany),8.289996,51.051664,008008571
BAD SCHANDAU (Germany),14.139448,50.918893,008006006
BAD ISCHL (Austria),13.627503,47.712225,008101934
BAD SCHWARTAU (Germany),10.702782,53.916391,008001633
BAD SCHACHEN (Germany),9.664725,47.557224,008014654
BAD SALZSCHLIRF (Germany),9.494443,50.626942,008005620
BAD SCHUSSENRIED (Germany),9.668609,47.994163,008029148
BAD SCHOENBORN SUED (Germany),8.641942,49.200003,008014038
SCHINZNACH BAD (Switzerland),8.166943,47.451664,008502116
AUERBACH(V) U BF (Germany),12.391109,50.511664,008006683
AUERBACH(V) UNT BF (Germany),12.391387,50.511664,008059013
AUERBACH(V) OB BF (Germany),12.38194,50.51917,008059001
AUERBACH(VOGTL) HP (Germany),12.379171,50.506945,008059002
"AUERBACH(B MOSBACH, BADEN) (Germany)",9.223337,49.399447,008014151
BENSHEIM-AUERBACH (Germany),8.613329,49.701664,008011304
OBERERBACH-NIEDERERB (Germany),7.976947,50.424999,008019657
GROSSENLUEDER-OBERBIMBACH (Germany),9.564163,50.577222,008005622
BLAIBACH(OBERPF) (Germany),12.808055,49.164163,008026261
ROHRBACH(OBERBAY) (Germany),12.551386,48.298052,008026375
AUERBACH(VOGTL) HP (Germany),12.379171,50.506945,008059002
AUERBACH(V) U BF (Germany),12.391109,50.511664,008006683
AUERBACH(V) UNT BF (Germany),12.391387,50.511664,008059013
AUERBACH(V) OB BF (Germany),12.38194,50.51917,008059001
"AUERBACH(B MOSBACH, BADEN) (Germany)",9.223337,49.399447,008014151
BENSHEIM-AUERBACH (Germany),8.613329,49.701664,008011304
LIMBACH(VOGTL) (Germany),12.253052,50.58694,008006707
GRUENBACH(VOGTL) (Germany),12.37278,50.440002,008059017
REICHENBACH(VOGTL) OB BF (Germany),12.293054,50.627778,008006704
BAUERBACH (Germany),8.748059,49.073893,008014100
AUGSBURG HBF (Germany),10.885559,48.365552,008002140
AUGSBURG MESSE (Germany),10.886108,48.338612,008063237
AUGSBURG-HOCHZOLL (Germany),10.943333,48.353057,008002072
AUGSBURG-INNINGEN (Germany),10.868893,48.311392,008002172
AUGSBURG HAUNSTETTERSTRASSE (Germany),10.901111,48.355278,008002142
AUGSBURG MORELLSTR. (Germany),10.893056,48.354999,008002170
AUGSBURG-OBERHAUSEN (Germany),10.872498,48.380834,008002069
FRIEDBERG(AUGSBURG) (Germany),10.982499,48.351943,008002139
AUGUSTUSBURG-ERDMNSD (Germany),13.083889,50.821109,008006417
AUGUSTUSBURG-HENRSDF (Germany),13.070837,50.791669,008006418
AUGUSTUSBURG-ERDMNSD (Germany),13.083889,50.821109,008006417
AUGUSTUSBURG-HENRSDF (Germany),13.070837,50.791669,008006418
AUGUSTFEHN (Germany),7.759722,53.220833,008021234
AUGUSTA (Italy),15.218333,37.243055,008312345
AUGUSTOW (Poland),23.02639,53.852496,005101296
AUGUSTOWKA (Poland),21.513335,51.988052,005103898
AUGSBURG HBF (Germany),10.885559,48.365552,008002140
AUGUSTOW PORT (Poland),23.004169,53.862222,005101295
AUGSBURG MESSE (Germany),10.886108,48.338612,008063237
AUGSBURG-HOCHZOLL (Germany),10.943333,48.353057,008002072
AULENDORF (Germany),9.644167,47.953055,008029149
AACHEN-EILENDORF (Germany),6.154447,50.785556,008015341
ALLENDORF(DILLKR) (Germany),8.185559,50.743891,008088423
MELLENDORF (Germany),9.744442,52.548332,008013685
LALENDORF (Germany),12.386389,53.754999,008027028
WELLENDORF (Germany),8.140281,52.181114,008021480
MUELLENDORF (Austria),16.460004,47.833885,004333213
STADTALLENDORF (Germany),9.015282,50.825558,008005382
ZELLENDORF (Germany),13.066945,51.894448,008023128
ZILLENDORF (Germany),12.673334,49.345556,008026254
AUMA (Norway),10.658887,62.220833,007600927
AHNATAL-WEIMAR (Germany),9.391669,51.363608,008005293
WEIDA (Germany),12.061942,50.785556,008016734
AUMALE (France),1.756115,49.764723,008731376
WEIDA MITTE (Germany),12.055559,50.776387,008065599
WEIDA ALTSTADT (Germany),12.058337,50.767776,008016735
WEIDACH B.VORCHDORF (Austria),13.908335,47.989722,008151870
ALTMITTWEIDA (Germany),12.959721,50.968334,008006324
WEIDING (Germany),12.776944,49.255835,008026265
WEIDENTHAL (Germany),7.994997,49.417497,008019406
AURILLAC (France),2.435555,44.920553,008764500
AURIAC HOTEL (France),-0.322775,43.460004,008746490
AURINGEN-MEDENBACH (Germany),8.332218,50.113613,008011024
ZURICH MAIN STATION (Switzerland),8.540274,47.37806,008503000
ZRH ZURICH AIRPORT (Switzerland),8.562504,47.45028,008503016
AURAY (France),-2.999169,47.679999,008747620
ST-MAURICE(CH) (Switzerland),7.001941,46.216115,008501403
PRATTELN SALINA RAURICA (Switzerland),7.710003,47.530553,008517131
BIVIO D'AURISINA (Italy),13.655558,45.754168,008303313
MEDIESU AURIT (Romania),23.120552,47.775276,005341860
BABENHAUSEN(HESS) (Germany),8.95722,49.958054,008011346
BABENHAUSEN-HERGERSH (Germany),8.91667,49.936669,008011345
BABENHAUSEN LANGSTADT (Germany),8.945831,49.922223,008011369
BOUXWILLER RUE BABENHAUSEN (France),7.494711,48.831023,008763999
BAAR-EBENHAUSEN (Germany),11.460833,48.67444,008093800
SCHROBENHAUSEN (Germany),11.259169,48.565275,008002132
EBENHAUSEN-SCHAEFTLARN (Germany),11.453615,47.978612,008020509
EBENHAUSEN(UNTERFR) (Germany),10.138052,50.131393,008022467
BILLENHAUSEN (Germany),10.358054,48.275552,008002097
BERLIN-HOHENSCHOENHAUSEN (S) (Germany),13.512774,52.566113,008085771
BACHARACH (Germany),7.76944,50.056109,008019035
BACHARACH KD (Germany),7.77139,50.056945,008079924
BACHERN (Germany),11.378609,48.280281,008020457
BACHFELD (Germany),10.982499,50.405834,008016230
BACHHEIM (Germany),8.39944,47.861941,008014396
BACHE (United Kingdom),-2.890831,53.206387,007021870
BACHO KIRO (Bulgaria),25.439167,42.94361,005243021
BACCARAT (France),6.743887,48.452226,008714141
BACKNANG-MAUBACH (Germany),9.420003,48.926111,008029576
STARACHOWICE MICHALOW (Poland),21.107499,51.015276,005104819
BACKNANG (Germany),9.426107,48.942777,008029577
BACKNANG-MAUBACH (Germany),9.420003,48.926111,008029576
BACKEBRON (Sweden),13.166114,59.66111,007400571
BACKA TOPOLA (Serbia),19.648019,45.814701,007299987
BACAU (Romania),26.895276,46.565831,005351059
BACHERN (Germany),11.378609,48.280281,008020457
NAILSEA + BACKWELL (United Kingdom),-2.74917,51.416941,007033890
BACIUTY (Poland),22.983611,53.046946,005102456
BACIA (Romania),22.989795,45.801919,005324044
BACOVA (Romania),21.567459,45.659835,005316401
BAD AIBLING (Germany),12.004168,47.861941,008020252
BAD AIBLING KURPARK (Germany),12.013885,47.8575,008072098
BAD BELLINGEN (Germany),7.557501,47.730833,008014418
BAD FALLINGBOSTEL (Germany),9.700278,52.863053,008013670
BAD BELLINGEN-RHEINW (Germany),7.531666,47.709448,008014419
BAD FALLINGBOSTEL-DO (Germany),9.771391,52.899163,008013669
WAIBLINGEN (Germany),9.299997,48.826115,008029515
BAD KROZINGEN (Germany),7.697499,47.919723,008014408
BAD KISSINGEN (Germany),10.08,50.191666,008022551
WAIBLINGEN-NEUST.-H. (Germany),9.324726,48.859447,008029572
BAD AROLSEN (Germany),8.99778,51.381667,008005297
BAD AROLSEN-MENGERIN (Germany),8.989725,51.360282,008005298
BAD SEBASTIANSWEILER-BELSEN (Germany),9.029997,48.395558,008029339
BAD SAAROW (Germany),14.064999,52.293335,008003293
BAD OEYNHAUSEN (Germany),8.796385,52.205277,008013585
BAD KOESEN (Germany),11.718329,51.130832,008016012
BAD SAAROW KLINIKUM (Germany),14.065835,52.284723,008093801
BAD BEVENSEN (Germany),10.574164,53.078336,008001170
BAD SALZHAUSEN (Germany),8.980278,50.418886,008011222
BAD SASSENDORF (Germany),8.162502,51.587223,008010372
BAD BELZIG (Germany),12.595002,52.135835,008003410
BAD BELLINGEN (Germany),7.557501,47.730833,008014418
BAD BELLINGEN-RHEINW (Germany),7.531666,47.709448,008014419
BAD SEBASTIANSWEILER-BELSEN (Germany),9.029997,48.395558,008029339
BAD SALZIG KD (Germany),7.63444,50.207496,008079919
BAD SALZIG(BOPPARD) (Germany),7.635554,50.205276,008019031
BAD VILBEL (Germany),8.739448,50.18861,008011151
BAD VILBEL SUED (Germany),8.733614,50.178614,008011150
BAD VILBEL-DORTELWEI (Germany),8.751107,50.207496,008011153
BAD TOELZ (Germany),11.57389,47.76056,008053402
BAD BENTHEIM (Germany),7.158614,52.309722,008021156
BAD MERGENTHEIM (Germany),9.77167,49.493609,008029740
BAD MERGENTHEIM-EDEL (Germany),9.743057,49.513052,008029741
BAD MERGENTHEIM-MARK (Germany),9.835556,49.478336,008029737
BAD NAUHEIM (Germany),8.749444,50.367774,008011402
BAD DUERKHEIM (Germany),8.170835,49.460555,008019354
BAD WINDSHEIM (Germany),10.413059,49.50667,008022514
BAD SOBERNHEIM (Germany),7.649721,49.782774,008025269
BAD GANDERSHEIM (Germany),10.020276,51.867498,008013098
BAD DUERKHEIM-TRIFT (Germany),8.193056,49.466389,008019359
BAD BERGZABERN (Germany),8.002782,49.103333,008019469
BAD BERLEBURG-BERGHA (Germany),8.349999,51.033056,008008570
BAD BERKA (Germany),11.281669,50.896115,008016030
BAD BERLEBURG (Germany),8.394163,51.051107,008008568
BAD BERKA-TANNRODA (Germany),11.247222,50.862504,008016035
BAD BERLEBURG-AUE-WI (Germany),8.289996,51.051664,008008571
BAD BERLEBURG-RAUMLAND (Germany),8.368337,51.033892,008008569
BAD BERKA ZEUGHAUSPLATZ (Germany),11.279997,50.900555,008061638
BAD CAMBERG (Germany),8.255001,50.29639,008011486
BAD SEGEBERG (Germany),10.308056,53.933893,008047221
BAD BERKA (Germany),11.281669,50.896115,008016030
BAD BERKA-TANNRODA (Germany),11.247222,50.862504,008016035
BAD BERKA ZEUGHAUSPLATZ (Germany),11.279997,50.900555,008061638
MUENCHEN(BAD BERKA) (Germany),11.254719,50.870001,008016034
BAD BERLEBURG (Germany),8.394163,51.051107,008008568
BAD BERGZABERN (Germany),8.002782,49.103333,008019469
BAD BERLEBURG-AUE-WI (Germany),8.289996,51.051664,008008571
BAD BERLEBURG-BERGHA (Germany),8.349999,51.033056,008008570
BAD BERLEBURG-RAUMLAND (Germany),8.368337,51.033892,008008569
BERINGEN BAD BF (Germany),8.57472,47.695002,008014484
BAD BERLEBURG (Germany),8.394163,51.051107,008008568
BAD BERLEBURG-AUE-WI (Germany),8.289996,51.051664,008008571
BAD BERLEBURG-BERGHA (Germany),8.349999,51.033056,008008570
BAD BERLEBURG-RAUMLAND (Germany),8.368337,51.033892,008008569
BAD BERKA (Germany),11.281669,50.896115,008016030
BAD BERGZABERN (Germany),8.002782,49.103333,008019469
BAD BERKA-TANNRODA (Germany),11.247222,50.862504,008016035
BAD BERKA ZEUGHAUSPLATZ (Germany),11.279997,50.900555,008061638
BAD HOMBURG (Germany),8.620556,50.22,008011137
BAD HARZBURG (Germany),10.555556,51.888056,008013390
BAD BERGZABERN (Germany),8.002782,49.103333,008019469
BAD LAUTERBERG IM HARZ BARBIS (Germany),10.414722,51.618892,008013087
BERTHELSDORF(ERZGEBIRGE) ORT (Germany),13.380282,50.867781,008046236
BAD BERKA-TANNRODA (Germany),11.247222,50.862504,008016035
BAD BERLEBURG-AUE-WI (Germany),8.289996,51.051664,008008571
BAD BERLEBURG-BERGHA (Germany),8.349999,51.033056,008008570
BAD BERLEBURG-RAUMLAND (Germany),8.368337,51.033892,008008569
BAD BERKA ZEUGHAUSPLATZ (Germany),11.279997,50.900555,008061638
BAD BERLEBURG (Germany),8.394163,51.051107,008008568
BAD BERKA (Germany),11.281669,50.896115,008016030
BAD BEVENSEN (Germany),10.574164,53.078336,008001170
BAD OEYNHAUSEN (Germany),8.796385,52.205277,008013585
BAD KOESEN (Germany),11.718329,51.130832,008016012
BAD AROLSEN (Germany),8.99778,51.381667,008005297
BAD SALZHAUSEN (Germany),8.980278,50.418886,008011222
